transaction_id,datetime,date,time,hour,day_of_week,month,customer_id,customer_name,account_number,card_last4,card_type,bank,transaction_type,merchant,amount_naira,balance_before,balance_after,atm_location,home_state,customer_profile,typical_max_amount,daily_limit,daily_total_so_far,transaction_status,risk_score,is_fraud,fraud_type,fraud_reason
TXN0005627,2026-02-18 05:44:00,2026-02-18,05:44:00,5,Wednesday,February,CUST00180,Ahmed Lawal,0507236887,7703,Visa Credit,Zenith Bank,POS Purchase,Jumia,104766.02,2912197.36,2807431.34,ATM_MD_001 - Maiduguri Centre,Maiduguri,high,200000,500000,104766.02,Successful,11,NO,,
TXN0003279,2026-02-18 05:52:00,2026-02-18,05:52:00,5,Wednesday,February,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,ATM Withdrawal,,178587.33,2761646.29,2583058.96,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,178587.33,Successful,31,NO,,
TXN0004681,2026-02-18 06:14:00,2026-02-18,06:14:00,6,Wednesday,February,CUST00152,Efua Chukwu,3936385467,9743,Visa Credit,Polaris Bank,POS Purchase,DSTV,38077.01,526760.93,488683.92,ATM_IB_001 - Ring Road,Ibadan,medium,50000,150000,38077.01,Successful,11,NO,,
TXN0005175,2026-02-18 06:14:00,2026-02-18,06:14:00,6,Wednesday,February,CUST00165,Tunde Nwofor,5819956046,7353,Mastercard Debit,Wema Bank,Online Transfer,,1113523.31,2395940.92,1282417.61,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,1113523.31,Declined,90,YES,Card Cloning,"Amount ₦1,113,523 is 5.6x above customer max of ₦200,000"
TXN0004307,2026-02-18 06:15:00,2026-02-18,06:15:00,6,Wednesday,February,CUST00142,Samuel Okonkwo,1870728679,1945,Visa Debit,Stanbic IBTC,POS Purchase,KFC,94127.29,200356.18,106228.89,ATM_JS_001 - Jos Terminus,Jos,high,200000,500000,94127.29,Successful,23,NO,,
TXN0006134,2026-02-18 06:42:00,2026-02-18,06:42:00,6,Wednesday,February,CUST00195,Grace Chukwu,7109104300,7520,Visa Credit,Stanbic IBTC,Online Transfer,,35686.45,54494.29,18807.84,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,35686.45,Successful,25,NO,,
TXN0001073,2026-02-18 06:57:00,2026-02-18,06:57:00,6,Wednesday,February,CUST00039,Jide Abubakar,0330923271,4571,Mastercard Debit,Wema Bank,Online Transfer,,125485.35,1522469.93,1396984.58,ATM_IB_002 - Challenge,Ibadan,high,200000,500000,125485.35,Successful,27,NO,,
TXN0005719,2026-02-18 08:24:00,2026-02-18,08:24:00,8,Wednesday,February,CUST00182,Zainab Lawal,8191485807,9951,Mastercard Debit,UBA,Online Transfer,,22741.91,527732.94,504991.03,ATM_AB_001 - Wuse Zone 5,Abuja,medium,50000,150000,22741.91,Successful,12,NO,,
TXN0000724,2026-02-18 08:42:00,2026-02-18,08:42:00,8,Wednesday,February,CUST00027,Blessing Oluwaseun,9816934060,9518,Mastercard Debit,Fidelity Bank,ATM Withdrawal,,572789.05,7864938.95,7292149.9,ATM_MD_001 - Maiduguri Centre,Maiduguri,premium,1000000,2000000,6337869.97,Declined,85,YES,Limit Breach,"Daily total ₦6,337,870 exceeds limit ₦2,000,000"
TXN0006058,2026-02-18 08:49:00,2026-02-18,08:49:00,8,Wednesday,February,CUST00193,Ola Nwofor,8999404389,9348,Visa Debit,First Bank,Online Purchase,Total Petrol,2720.15,75292.62,72572.47,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,2720.15,Successful,1,NO,,
TXN0003392,2026-02-18 09:53:00,2026-02-18,09:53:00,9,Wednesday,February,CUST00113,Kemi Okonkwo,1447394731,3223,Visa Credit,GTBank,ATM Withdrawal,,141326.54,2503101.17,2361774.63,ATM_KN_002 - Sabon Gari,Kano,high,200000,500000,141326.54,Successful,3,NO,,
TXN0001947,2026-02-18 10:08:00,2026-02-18,10:08:00,10,Wednesday,February,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,ATM Withdrawal,,33626.32,321554.11,287927.79,ATM_IB_001 - Ring Road,Ibadan,medium,50000,150000,33626.32,Successful,27,NO,,
TXN0003992,2026-02-18 10:14:00,2026-02-18,10:14:00,10,Wednesday,February,CUST00131,Biodun Salami,7334843443,9011,Verve,UBA,ATM Withdrawal,,34560.41,533707.01,499146.6,ATM_EN_002 - GRA Enugu,Enugu,medium,50000,150000,34560.41,Successful,21,NO,,
TXN0001617,2026-02-18 10:19:00,2026-02-18,10:19:00,10,Wednesday,February,CUST00055,Taiwo Lawal,9671756551,3634,Visa Credit,Sterling Bank,ATM Withdrawal,,36729.66,675498.17,638768.51,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,36729.66,Successful,10,NO,,
TXN0000541,2026-02-18 10:47:00,2026-02-18,10:47:00,10,Wednesday,February,CUST00022,Samuel Okafor,6400524278,8007,Mastercard Debit,Sterling Bank,Online Transfer,,3145.35,116294.04,113148.69,ATM_IB_002 - Challenge [FOREIGN - Home: Abuja],Abuja,low,10000,50000,3145.35,Successful,86,YES,Card Cloning,Card from Abuja used in Ibadan
TXN0000511,2026-02-18 10:56:00,2026-02-18,10:56:00,10,Wednesday,February,CUST00021,Grace Salami,1182449353,5325,Visa Debit,GTBank,POS Purchase,Chicken Republic,132294.34,211016.02,78721.68,ATM_IB_001 - Ring Road,Ibadan,high,200000,500000,132294.34,Successful,24,NO,,
TXN0000062,2026-02-18 11:29:00,2026-02-18,11:29:00,11,Wednesday,February,CUST00005,Biodun Ekwueme,4192832764,4598,Visa Debit,Fidelity Bank,POS Purchase,Dominos,4905.73,73471.85,68566.12,ATM_LG_001 - Ikeja Branch,Lagos,low,10000,50000,4905.73,Successful,5,NO,,
TXN0000035,2026-02-18 11:34:00,2026-02-18,11:34:00,11,Wednesday,February,CUST00003,Aisha Nwosu,1615594078,3045,Mastercard Credit,Fidelity Bank,ATM Withdrawal,,8327.02,35008.18,26681.16,ATM_OW_001 - Owerri Centre,Owerri,low,10000,50000,11083.73,Successful,2,NO,,
TXN0000139,2026-02-18 11:37:00,2026-02-18,11:37:00,11,Wednesday,February,CUST00008,Sola Ekwueme,1669784801,9797,Verve,Stanbic IBTC,POS Purchase,Jumia,9415.01,66695.96,57280.95,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,9415.01,Successful,7,NO,,
TXN0004997,2026-02-18 12:04:00,2026-02-18,12:04:00,12,Wednesday,February,CUST00159,Rukayat Suleiman,6687002176,6427,Mastercard Debit,First Bank,ATM Withdrawal,,82540.14,1731603.8,1649063.66,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,82540.14,Successful,21,NO,,
TXN0005595,2026-02-18 12:14:00,2026-02-18,12:14:00,12,Wednesday,February,CUST00179,Ahmed Chukwu,6929662782,3733,Visa Credit,Wema Bank,POS Purchase,Netflix,913.48,139074.64,138161.16,ATM_KN_001 - Kano City Centre,Kano,low,10000,50000,913.48,Successful,2,NO,,
TXN0005670,2026-02-18 12:50:00,2026-02-18,12:50:00,12,Wednesday,February,CUST00181,Jide Adeola,1903404384,3755,Visa Credit,Sterling Bank,POS Purchase,DSTV,30973.99,2902063.48,2871089.49,ATM_MD_001 - Maiduguri Centre,Maiduguri,high,200000,500000,30973.99,Successful,13,NO,,
TXN0004791,2026-02-18 12:55:00,2026-02-18,12:55:00,12,Wednesday,February,CUST00154,Gbenga Ekwueme,4235369378,6530,Visa Credit,Polaris Bank,POS Purchase,Total Petrol,666831.07,14451308.68,13784477.61,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,666831.07,Successful,34,NO,,
TXN0003226,2026-02-18 14:16:00,2026-02-18,14:16:00,14,Wednesday,February,CUST00108,Chidi Salami,5054156676,6554,Mastercard Credit,UBA,POS Purchase,Apple Store,47054.79,47755.44,700.65,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,47054.79,Successful,29,NO,,
TXN0005106,2026-02-18 14:25:00,2026-02-18,14:25:00,14,Wednesday,February,CUST00163,Bola Nwofor,9619431142,7225,Visa Debit,GTBank,POS Purchase,DSTV,6820.33,7396.62,576.29,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,6820.33,Successful,21,NO,,
TXN0004574,2026-02-18 14:35:00,2026-02-18,14:35:00,14,Wednesday,February,CUST00149,Bola Okonkwo,6624628733,5927,Visa Credit,Sterling Bank,ATM Withdrawal,,325542.85,71418.19,0,ATM_LG_001 - Ikeja Branch,Lagos,medium,50000,150000,325542.85,Successful,85,YES,Account Takeover,"Amount ₦325,543 is 6.5x above customer max of ₦50,000"
TXN0002980,2026-02-18 14:42:00,2026-02-18,14:42:00,14,Wednesday,February,CUST00099,Grace Babatunde,8347359774,7256,Mastercard Debit,Wema Bank,POS Purchase,Bolt,633622.16,4050442.87,3416820.71,ATM_KD_001 - Kaduna Centre,Kaduna,premium,1000000,2000000,633622.16,Successful,33,NO,,
TXN0001472,2026-02-18 15:00:00,2026-02-18,15:00:00,15,Wednesday,February,CUST00050,Sunday Nwofor,8677496499,1986,Mastercard Debit,First Bank,ATM Withdrawal,,175591.11,2859643.52,2684052.41,ATM_AB_003 - Maitama,Abuja,premium,1000000,2000000,175591.11,Successful,29,NO,,
TXN0006315,2026-02-18 15:08:00,2026-02-18,15:08:00,15,Wednesday,February,CUST00200,Adebayo Salami,2419138000,5006,Mastercard Debit,Zenith Bank,Online Transfer,,36977.8,702734.12,665756.32,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,248721.83,Successful,72,YES,Limit Breach,"Daily total ₦248,722 exceeds limit ₦150,000"
TXN0004575,2026-02-18 15:21:00,2026-02-18,15:21:00,15,Wednesday,February,CUST00149,Bola Okonkwo,6624628733,5927,Visa Credit,Sterling Bank,ATM Withdrawal,,34373.19,749432.7,715059.51,ATM_LG_002 - Victoria Island,Lagos,medium,50000,150000,359916.04,Successful,83,YES,Limit Breach,"Daily total ₦359,916 exceeds limit ₦150,000"
TXN0001074,2026-02-18 15:24:00,2026-02-18,15:24:00,15,Wednesday,February,CUST00039,Jide Abubakar,0330923271,4571,Mastercard Debit,Wema Bank,Mobile Transfer,,129986.63,1873717.6,1743730.97,ATM_IB_002 - Challenge,Ibadan,high,200000,500000,255471.98,Successful,28,NO,,
TXN0005378,2026-02-18 15:36:00,2026-02-18,15:36:00,15,Wednesday,February,CUST00171,Ifeoma Oluwaseun,6886805891,2791,Mastercard Credit,Access Bank,POS Purchase,Netflix,431160.12,340209.78,0,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,431160.12,Declined,91,YES,Account Takeover,"Amount ₦431,160 is 8.6x above customer max of ₦50,000"
TXN0000557,2026-02-18 16:20:00,2026-02-18,16:20:00,16,Wednesday,February,CUST00023,Efua Obi,0598262045,1653,Visa Debit,Fidelity Bank,POS Purchase,Amazon,7040.65,74270.21,67229.56,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,7040.65,Successful,16,NO,,
TXN0003891,2026-02-18 16:31:00,2026-02-18,16:31:00,16,Wednesday,February,CUST00128,Daniel Danjuma,0974993097,3793,Visa Credit,Zenith Bank,Mobile Transfer,,18797.33,527413.18,508615.85,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,18797.33,Successful,21,NO,,
TXN0001829,2026-02-18 17:09:00,2026-02-18,17:09:00,17,Wednesday,February,CUST00062,Sunday Abubakar,1870262174,6546,Verve,Sterling Bank,ATM Withdrawal,,14460.67,141562.71,127102.04,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,14460.67,Successful,30,NO,,
TXN0005107,2026-02-18 17:26:00,2026-02-18,17:26:00,17,Wednesday,February,CUST00163,Bola Nwofor,9619431142,7225,Visa Debit,GTBank,Online Transfer,,6494.63,128628.76,122134.13,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,13314.96,Successful,20,NO,,
TXN0004842,2026-02-18 17:54:00,2026-02-18,17:54:00,17,Wednesday,February,CUST00155,Kemi Oluwaseun,2522872808,1554,Visa Credit,Zenith Bank,ATM Withdrawal,,422.51,1194283.97,1193861.46,ATM_LG_003 - Lekki Phase 1,Lagos,high,200000,500000,422.51,Reversed,82,YES,Card Testing,Micro-transaction ₦422.51 — possible card testing pattern
TXN0000408,2026-02-18 18:14:00,2026-02-18,18:14:00,18,Wednesday,February,CUST00017,Grace Nwosu,8050097882,1931,Visa Debit,First Bank,Online Transfer,,7230.31,53265.07,46034.76,ATM_CL_001 - Calabar Centre [FOREIGN - Home: Kano],Kano,low,10000,50000,7230.31,Declined,82,YES,Card Cloning,Card from Kano used in Calabar
TXN0004594,2026-02-18 19:15:00,2026-02-18,19:15:00,19,Wednesday,February,CUST00150,Blessing Nwofor,8263435175,2514,Visa Credit,Wema Bank,Online Transfer,,7521.25,147389.41,139868.16,ATM_PH_001 - GRA Phase 2,Port Harcourt,low,10000,50000,7521.25,Successful,8,NO,,
TXN0004639,2026-02-18 19:31:00,2026-02-18,19:31:00,19,Wednesday,February,CUST00151,Emeka Obi,9013983735,5967,Visa Debit,Polaris Bank,ATM Withdrawal,,3757158.63,9435904.43,5678745.8,ATM_PH_001 - GRA Phase 2,Port Harcourt,premium,1000000,2000000,4573662.97,Successful,85,YES,SIM Swap,"Velocity spike: ₦3,757,159 high-value transaction"
TXN0004792,2026-02-18 19:37:00,2026-02-18,19:37:00,19,Wednesday,February,CUST00154,Gbenga Ekwueme,4235369378,6530,Visa Credit,Polaris Bank,POS Purchase,Total Petrol,4373859.61,5298905.93,925046.32,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,5040690.68,Successful,97,YES,Account Takeover,"Amount ₦4,373,860 is 4.4x above customer max of ₦1,000,000"
TXN0000269,2026-02-18 20:34:00,2026-02-18,20:34:00,20,Wednesday,February,CUST00011,Nkechi Usman,2782489638,4295,Visa Credit,Sterling Bank,POS Purchase,MTN Airtime,12138.37,633972.95,621834.58,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,12138.37,Successful,24,NO,,
TXN0002246,2026-02-18 21:45:00,2026-02-18,21:45:00,21,Wednesday,February,CUST00075,Gbenga Afolabi,9335290422,9850,Visa Debit,Zenith Bank,POS Purchase,Uber,9310.11,423057.35,413747.24,ATM_AB_003 - Maitama,Abuja,medium,50000,150000,9310.11,Successful,2,NO,,
TXN0000308,2026-02-18 21:48:00,2026-02-18,21:48:00,21,Wednesday,February,CUST00012,Emeka Nwosu,7133150983,4608,Mastercard Debit,GTBank,ATM Balance Enquiry,,39083.01,404237.98,404237.98,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,0,Successful,18,NO,,
TXN0000893,2026-02-18 22:18:00,2026-02-18,22:18:00,22,Wednesday,February,CUST00032,Jide Oluwaseun,6328708317,3184,Mastercard Credit,Fidelity Bank,ATM Withdrawal,,260257.5,11058377.57,10798120.07,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,260257.5,Successful,19,NO,,
TXN0004443,2026-02-18 22:50:00,2026-02-18,22:50:00,22,Wednesday,February,CUST00146,Ifeoma Nwofor,6903311907,1797,Mastercard Debit,Sterling Bank,POS Purchase,Bolt,38073.12,435981.83,397908.71,ATM_LG_003 - Lekki Phase 1,Lagos,medium,50000,150000,38073.12,Successful,27,NO,,
TXN0005768,2026-02-18 22:58:00,2026-02-18,22:58:00,22,Wednesday,February,CUST00184,Uche Adeola,3095849825,5794,Mastercard Credit,GTBank,POS Purchase,Total Petrol,299604.39,7143876.21,6844271.82,ATM_IB_001 - Ring Road,Ibadan,premium,1000000,2000000,299604.39,Successful,20,NO,,
TXN0002625,2026-02-19 00:14:00,2026-02-19,00:14:00,0,Thursday,February,CUST00088,Musa Nwosu,9664160529,8538,Mastercard Debit,Stanbic IBTC,ATM Withdrawal,,194587.57,1486406.8,1291819.23,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,194587.57,Successful,26,NO,,
TXN0004891,2026-02-19 00:37:00,2026-02-19,00:37:00,0,Thursday,February,CUST00156,Ahmed Okafor,3120387509,8916,Visa Credit,Access Bank,POS Purchase,Chicken Republic,6902.36,96512.54,89610.18,ATM_LG_003 - Lekki Phase 1,Lagos,medium,50000,150000,6902.36,Successful,23,NO,,
TXN0005126,2026-02-19 00:39:00,2026-02-19,00:39:00,0,Thursday,February,CUST00164,Samuel Musa,0475412126,8353,Visa Debit,GTBank,POS Purchase,DSTV,25394.58,462361.48,436966.9,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,25394.58,Successful,8,NO,,
TXN0004243,2026-02-19 00:42:00,2026-02-19,00:42:00,0,Thursday,February,CUST00140,Daniel Okonkwo,2795687833,2341,Visa Debit,Wema Bank,ATM Withdrawal,,26772.08,56121.82,29349.74,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,26772.08,Successful,17,NO,,
TXN0003892,2026-02-19 01:08:00,2026-02-19,01:08:00,1,Thursday,February,CUST00128,Daniel Danjuma,0974993097,3793,Visa Credit,Zenith Bank,POS Purchase,Bolt,40025.48,48002.52,7977.04,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,40025.48,Successful,24,NO,,
TXN0004209,2026-02-19 01:14:00,2026-02-19,01:14:00,1,Thursday,February,CUST00139,Musa Okeke,3017426841,5833,Mastercard Debit,Polaris Bank,Online Purchase,DSTV,6569.59,64074.78,57505.19,ATM_PH_001 - GRA Phase 2,Port Harcourt,low,10000,50000,6569.59,Successful,14,NO,,
TXN0005439,2026-02-19 01:23:00,2026-02-19,01:23:00,1,Thursday,February,CUST00173,Tunde Suleiman,6798250714,7815,Verve,Fidelity Bank,ATM Mini Statement,,7429.41,12854.97,12854.97,ATM_MD_001 - Maiduguri Centre,Maiduguri,low,10000,50000,0,Successful,20,NO,,
TXN0006316,2026-02-19 01:46:00,2026-02-19,01:46:00,1,Thursday,February,CUST00200,Adebayo Salami,2419138000,5006,Mastercard Debit,Zenith Bank,ATM Withdrawal,,48858.94,586628.09,537769.15,ATM_EN_001 - Independence Layout,Enugu,medium,50000,150000,48858.94,Successful,28,NO,,
TXN0006224,2026-02-19 02:01:00,2026-02-19,02:01:00,2,Thursday,February,CUST00198,Amaka Nwofor,0202758842,7092,Visa Debit,Access Bank,POS Purchase,Chicken Republic,27196.3,88297.01,61100.71,ATM_IB_001 - Ring Road,Ibadan,medium,50000,150000,27196.3,Successful,11,NO,,
TXN0003517,2026-02-19 02:36:00,2026-02-19,02:36:00,2,Thursday,February,CUST00118,Sunday Nwofor,2498182992,3804,Mastercard Credit,Access Bank,POS Purchase,Chicken Republic,15474.11,137993.85,122519.74,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,15474.11,Successful,86,YES,Skimming,High-value transaction at 02:36 — unusual hour window
TXN0004949,2026-02-19 03:11:00,2026-02-19,03:11:00,3,Thursday,February,CUST00158,Tunde Danjuma,5461567933,5914,Visa Debit,Stanbic IBTC,ATM Withdrawal,,14714.32,1768613.14,1753898.82,ATM_JS_001 - Jos Terminus,Jos,high,200000,500000,14714.32,Successful,25,NO,,
TXN0005901,2026-02-19 04:01:00,2026-02-19,04:01:00,4,Thursday,February,CUST00187,Rukayat Eze,8636374545,9967,Verve,Access Bank,ATM Withdrawal,,192134.3,355836.82,163702.52,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,192134.3,Successful,25,NO,,
TXN0000644,2026-02-19 04:07:00,2026-02-19,04:07:00,4,Thursday,February,CUST00025,Chisom Oluwaseun,1607337543,4652,Verve,GTBank,Online Transfer,,2647.85,643222.15,640574.3,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,2647.85,Successful,22,NO,,
TXN0005413,2026-02-19 04:11:00,2026-02-19,04:11:00,4,Thursday,February,CUST00172,Samuel Adeola,9656101438,9499,Visa Credit,Fidelity Bank,ATM Withdrawal,,138537.85,163401.37,24863.52,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,138537.85,Successful,75,YES,Phishing,"Velocity spike: ₦138,538 high-value transaction"
TXN0003280,2026-02-19 04:20:00,2026-02-19,04:20:00,4,Thursday,February,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,Online Transfer,,169444.02,1298316.86,1128872.84,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,169444.02,Successful,26,NO,,
TXN0002917,2026-02-19 04:45:00,2026-02-19,04:45:00,4,Thursday,February,CUST00097,Adebayo Oluwaseun,7332214188,9626,Mastercard Credit,Zenith Bank,ATM Balance Enquiry,,117703.8,1097030.55,1097030.55,ATM_EN_002 - GRA Enugu,Enugu,high,200000,500000,0,Successful,27,NO,,
TXN0000270,2026-02-19 05:38:00,2026-02-19,05:38:00,5,Thursday,February,CUST00011,Nkechi Usman,2782489638,4295,Visa Credit,Sterling Bank,ATM Withdrawal,,344516.77,666544.29,322027.52,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,344516.77,Successful,96,YES,Card Cloning,"Amount ₦344,517 is 6.9x above customer max of ₦50,000"
TXN0003473,2026-02-19 05:45:00,2026-02-19,05:45:00,5,Thursday,February,CUST00115,Nkechi Usman,0589578291,2077,Mastercard Credit,Stanbic IBTC,ATM Withdrawal,,11713.15,365089.87,353376.72,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,11713.15,Successful,7,NO,,
TXN0000220,2026-02-19 06:33:00,2026-02-19,06:33:00,6,Thursday,February,CUST00010,Tunde Nwofor,9570154303,2290,Mastercard Credit,Zenith Bank,POS Purchase,Total Petrol,40029.1,2208530.65,2168501.55,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,40029.1,Successful,10,NO,,
TXN0003840,2026-02-19 06:43:00,2026-02-19,06:43:00,6,Thursday,February,CUST00127,Taiwo Oluwaseun,9588879470,7035,Mastercard Credit,UBA,ATM Balance Enquiry,,980517.99,14264804.58,14264804.58,ATM_AB_001 - Wuse Zone 5,Abuja,premium,1000000,2000000,0,Successful,11,NO,,
TXN0002354,2026-02-19 06:49:00,2026-02-19,06:49:00,6,Thursday,February,CUST00078,Biodun Usman,7711592124,9984,Visa Credit,Sterling Bank,ATM Withdrawal,,28055.34,381261.22,353205.88,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,28055.34,Successful,25,NO,,
TXN0004268,2026-02-19 08:32:00,2026-02-19,08:32:00,8,Thursday,February,CUST00141,Nneka Suleiman,1088398225,9525,Mastercard Credit,Polaris Bank,ATM Withdrawal,,5303.62,101468.85,96165.23,ATM_JS_001 - Jos Terminus,Jos,low,10000,50000,5303.62,Successful,34,NO,,
TXN0000929,2026-02-19 08:40:00,2026-02-19,08:40:00,8,Thursday,February,CUST00033,Sola Ekwueme,7986872774,5050,Mastercard Debit,UBA,POS Purchase,Shoprite,48906.99,366117.09,317210.1,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,48906.99,Successful,33,NO,,
TXN0003227,2026-02-19 08:42:00,2026-02-19,08:42:00,8,Thursday,February,CUST00108,Chidi Salami,5054156676,6554,Mastercard Credit,UBA,ATM Withdrawal,,15333.37,167807.06,152473.69,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,15333.37,Successful,19,NO,,
TXN0002981,2026-02-19 08:52:00,2026-02-19,08:52:00,8,Thursday,February,CUST00099,Grace Babatunde,8347359774,7256,Mastercard Debit,Wema Bank,Online Transfer,,420462.32,6706328.3,6285865.98,ATM_KD_001 - Kaduna Centre,Kaduna,premium,1000000,2000000,420462.32,Successful,6,NO,,
TXN0001683,2026-02-19 09:19:00,2026-02-19,09:19:00,9,Thursday,February,CUST00057,Chisom Danjuma,7703482477,2989,Mastercard Debit,UBA,ATM Withdrawal,,515.84,2532797.52,2532281.68,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,515.84,Successful,74,YES,Card Testing,Micro-transaction ₦515.84 — possible card testing pattern
TXN0003342,2026-02-19 09:34:00,2026-02-19,09:34:00,9,Thursday,February,CUST00112,Chisom Nwofor,7192856543,2858,Visa Credit,Sterling Bank,POS Purchase,MTN Airtime,32967.07,361920.35,328953.28,ATM_KN_002 - Sabon Gari,Kano,medium,50000,150000,32967.07,Successful,4,NO,,
TXN0000594,2026-02-19 09:38:00,2026-02-19,09:38:00,9,Thursday,February,CUST00024,Chibundo Oluwaseun,8692322602,6442,Verve,Zenith Bank,Mobile Transfer,,125172.71,787591.03,662418.32,ATM_MD_001 - Maiduguri Centre,Maiduguri,high,200000,500000,125172.71,Successful,3,NO,,
TXN0004496,2026-02-19 10:49:00,2026-02-19,10:49:00,10,Thursday,February,CUST00147,Ifeoma Chukwu,3028439599,6253,Mastercard Credit,First Bank,Online Purchase,Chicken Republic,441326.28,10599635.62,10158309.34,ATM_KN_001 - Kano City Centre,Kano,premium,1000000,2000000,441326.28,Successful,8,NO,,
TXN0002310,2026-02-19 10:51:00,2026-02-19,10:51:00,10,Thursday,February,CUST00077,Chisom Adeleke,8917839084,8504,Visa Credit,GTBank,POS Purchase,MTN Airtime,106997.63,108670.74,1673.11,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,106997.63,Successful,15,NO,,
TXN0001910,2026-02-19 11:17:00,2026-02-19,11:17:00,11,Thursday,February,CUST00064,Ifeoma Babatunde,2400504556,3385,Mastercard Debit,Zenith Bank,ATM Withdrawal,,7661.52,579620.82,571959.3,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,7661.52,Successful,28,NO,,
TXN0005628,2026-02-19 11:34:00,2026-02-19,11:34:00,11,Thursday,February,CUST00180,Ahmed Lawal,0507236887,7703,Visa Credit,Zenith Bank,ATM Withdrawal,,48539.57,509160.81,460621.24,ATM_MD_001 - Maiduguri Centre,Maiduguri,high,200000,500000,48539.57,Successful,23,NO,,
TXN0005922,2026-02-19 11:37:00,2026-02-19,11:37:00,11,Thursday,February,CUST00188,Amaka Danjuma,0170127706,4314,Verve,GTBank,ATM Balance Enquiry,,724.19,115731.44,115731.44,ATM_IB_001 - Ring Road,Ibadan,low,10000,50000,0,Successful,30,NO,,
TXN0001542,2026-02-19 12:28:00,2026-02-19,12:28:00,12,Thursday,February,CUST00053,Nneka Nwosu,9471746488,9090,Visa Credit,Fidelity Bank,Online Purchase,Total Petrol,8729.21,28564.47,19835.26,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,8729.21,Successful,31,NO,,
TXN0003246,2026-02-19 12:55:00,2026-02-19,12:55:00,12,Thursday,February,CUST00109,Biodun Oluwaseun,1616928451,2311,Mastercard Credit,Stanbic IBTC,POS Purchase,Jumia,3572.14,56544.48,52972.34,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,3572.14,Successful,19,NO,,
TXN0002886,2026-02-19 13:22:00,2026-02-19,13:22:00,13,Thursday,February,CUST00096,Musa Okafor,9148652816,9331,Mastercard Debit,Fidelity Bank,Mobile Transfer,,8900.64,18728.15,9827.51,ATM_EN_002 - GRA Enugu,Enugu,low,10000,50000,8900.64,Successful,30,NO,,
TXN0004539,2026-02-19 13:33:00,2026-02-19,13:33:00,13,Thursday,February,CUST00148,Efua Danjuma,6440892687,1768,Mastercard Credit,Fidelity Bank,ATM Balance Enquiry,,35993.71,517802.17,517802.17,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,0,Successful,12,NO,,
TXN0003393,2026-02-19 13:45:00,2026-02-19,13:45:00,13,Thursday,February,CUST00113,Kemi Okonkwo,1447394731,3223,Visa Credit,GTBank,POS Purchase,Dominos,61271.45,383457.98,322186.53,ATM_KN_001 - Kano City Centre,Kano,high,200000,500000,61271.45,Successful,27,NO,,
